Quantity,Discount,Sales,Category_Office Supplies,Category_Technology,Segment_Corporate,Segment_Home Office
7,0.7,1598.058,True,False,False,False
4,0.2,36.96,True,False,False,False
2,0.2,10.368,True,False,False,False
1,0.6,77.72,False,False,False,False
2,0.3,520.464,False,False,False,False
2,0.0,111.96,True,False,True,False
3,0.0,29.16,False,True,False,False
3,0.0,131.94,True,False,False,False
4,0.0,25.92,True,False,False,False
4,0.0,704.76,True,False,False,False
3,0.0,7.41,True,False,False,False
10,0.0,21.5,True,False,False,False
4,0.2,10.528,True,False,False,False
6,0.2,20.544,True,False,False,False
5,0.0,104.9,True,False,False,True
2,0.0,39.68,True,False,False,True
5,0.0,51.75,True,False,False,True
2,0.0,11.68,True,False,False,False
5,0.0,159.75,False,True,False,False
6,0.2,103.968,True,False,True,False
5,0.0,303.25,False,False,False,True
3,0.0,270.72,True,False,False,True
5,0.2,1487.04,False,False,False,True
2,0.0,17.48,True,False,False,True
2,0.0,71.88,True,False,False,True
3,0.0,60.45,True,False,False,False
3,0.2,253.176,False,False,False,False
5,0.8,2.88,True,False,False,False
4,0.3,384.944,False,False,False,False
2,0.2,153.584,False,True,False,False
5,0.3,913.43,False,False,False,False
4,0.0,43.92,True,False,True,False
3,0.2,25.032,True,False,True,False
7,0.0,46.76,True,False,False,False
2,0.2,183.968,False,False,False,False
3,0.0,1259.97,False,True,False,False
3,0.0,68.97,True,False,False,False
2,0.2,70.368,True,False,True,False
5,0.2,59.96,False,True,True,False
1,0.2,25.984,True,False,False,False
3,0.7,27.36,True,False,False,False
2,0.2,361.376,False,True,True,False
2,0.3,172.186,False,False,False,False
2,0.2,69.008,False,False,False,False
5,0.0,199.9,True,False,False,False
3,0.0,901.95,True,False,False,False
5,0.0,971.5,False,False,False,False
2,0.2,11.328,True,False,False,False
3,0.0,21.24,True,False,False,False
3,0.2,34.8,False,True,False,False
3,0.2,38.976,True,False,False,False
2,0.0,9.08,True,False,True,False
3,0.0,314.55,True,False,True,False
1,0.0,4.91,True,False,True,False
2,0.0,5.78,True,False,False,True
6,0.0,107.94,True,False,False,True
3,0.0,19.65,True,False,False,False
3,0.0,617.97,False,True,False,False
3,0.0,59.7,True,False,False,False
1,0.0,387.99,True,False,True,False
2,0.2,575.92,False,True,False,False
5,0.0,30.4,True,False,False,False
8,0.0,478.24,True,False,False,False
3,0.2,190.848,False,False,False,False
4,0.7,5.484,True,False,False,False
5,0.2,40.92,True,False,False,False
3,0.2,15.552,True,False,False,False
2,0.0,17.24,True,False,True,False
3,0.0,302.94,False,False,True,False
5,0.0,34.75,False,True,True,False
6,0.0,113.94,True,False,True,False
2,0.0,55.98,False,True,True,False
3,0.0,27.18,True,False,True,False
6,0.0,1805.88,False,False,False,False
3,0.0,70.95,True,False,False,False
4,0.0,20.0,True,False,False,False
3,0.0,7.98,True,False,False,False
5,0.0,24.1,False,False,False,False
1,0.0,8.75,True,False,False,False
3,0.0,842.94,False,False,False,False
1,0.8,2.182,True,False,False,False
7,0.2,27.384,True,False,False,False
3,0.8,26.406,True,False,False,False
2,0.2,10.368,True,False,False,False
4,0.2,23.68,True,False,False,False
1,0.0,109.95,False,True,False,False
5,0.0,965.85,True,False,False,False
5,0.0,29.2,True,False,False,False
5,0.0,32.4,True,False,False,False
5,0.0,78.35,True,False,False,True
6,0.0,31.68,True,False,False,True
4,0.0,29.12,True,False,False,True
5,0.0,169.45,True,False,False,True
2,0.0,12.56,False,False,False,False
1,0.0,6.48,True,False,False,False
3,0.0,186.69,True,False,False,False
5,0.0,25.4,False,False,False,False
2,0.0,43.96,True,False,False,False
5,0.15,1279.165,False,False,False,False
4,0.0,27.92,True,False,False,False
2,0.2,129.568,False,False,False,True
2,0.2,6.368,True,False,False,True
5,0.0,244.55,True,False,False,False
2,0.2,1332.496,True,False,False,False
1,0.2,32.776,False,False,False,True
2,0.2,147.184,True,False,False,True
2,0.2,54.384,False,True,False,True
4,0.7,76.776,True,False,False,True
3,0.2,14.352,True,False,False,True
2,0.2,209.792,True,False,False,True
1,0.2,3.304,True,False,True,False
9,0.0,16.38,True,False,False,False
2,0.0,167.96,True,False,False,False
2,0.2,321.568,False,False,False,False
2,0.0,12.96,True,False,False,False
3,0.3,128.058,False,False,True,False
1,0.3,63.686,False,False,False,True
3,0.2,239.976,False,True,False,True
2,0.4,344.22,False,False,False,True
3,0.2,15.552,True,False,False,True
4,0.2,21.248,False,False,False,True
2,0.2,8.448,True,False,False,True
3,0.0,333.09,True,False,False,False
2,0.0,248.98,False,False,False,False
5,0.0,24.9,True,False,False,False
7,0.0,15.26,True,False,False,False
2,0.0,43.32,True,False,False,False
12,0.2,43.584,True,False,False,False
3,0.0,116.28,True,False,False,False
2,0.2,9.296,True,False,False,False
3,0.0,19.44,True,False,False,False
3,0.0,314.55,True,False,False,False
5,0.8,16.27,True,False,False,True
9,0.2,69.12,True,False,False,True
3,0.8,4.47,True,False,False,True
3,0.2,418.296,False,False,False,False
2,0.4,659.988,False,True,False,False
2,0.2,8.128,False,False,False,False
7,0.2,36.288,True,False,False,False
6,0.3,909.72,False,False,False,False
9,0.15,917.9235,False,False,False,False
6,0.0,38.88,True,False,False,False
4,0.7,631.176,True,False,False,False
2,0.0,12.96,True,False,True,False
2,0.0,12.96,True,False,True,False
5,0.2,23.2,True,False,True,False
5,0.2,25.92,True,False,True,False
6,0.2,21.312,True,False,True,False
7,0.2,173.656,False,True,False,True
2,0.0,361.96,True,False,False,True
3,0.0,62.85,False,True,False,True
3,0.2,818.376,False,True,False,True
1,0.0,20.34,True,False,False,True
1,0.0,23.99,False,False,False,True
3,0.2,171.288,False,False,False,False
2,0.0,37.3,False,False,True,False
2,0.0,81.96,True,False,True,False
6,0.7,54.792,True,False,False,False
1,0.2,10.784,True,False,False,False
1,0.0,290.98,False,False,False,False
4,0.0,36.44,True,False,False,True
5,0.0,21.4,True,False,False,False
7,0.2,48.664,True,False,False,False
4,0.0,16.56,True,False,False,False
8,0.2,1347.52,True,False,True,False
3,0.0,62.31,False,True,True,False
4,0.0,20.32,False,False,True,False
3,0.2,9.432,True,False,True,False
7,0.0,34.86,True,False,False,False
6,0.0,89.34,False,False,False,False
2,0.0,269.98,False,True,False,True
5,0.0,99.9,True,False,False,True
4,0.0,39.08,False,False,False,True
4,0.2,116.832,False,True,True,False
2,0.8,2.296,True,False,False,False
2,0.1,408.006,False,False,False,False
3,0.0,40.44,True,False,False,False
3,0.2,122.352,False,False,False,True
2,0.0,15.28,True,False,False,True
2,0.0,11.96,True,False,True,False
3,0.0,15.84,False,False,False,True
3,0.2,86.376,True,False,False,True
3,0.0,18.24,True,False,False,True
4,0.0,13.12,True,False,False,True
2,0.0,105.98,False,True,True,False
7,0.3,493.92,False,False,True,False
7,0.8,5.936,True,False,True,False
2,0.0,325.86,True,False,False,False
9,0.3,383.607,False,False,False,False
2,0.2,148.48,False,True,False,False
7,0.2,537.544,False,True,False,False
2,0.8,1.928,True,False,False,False
3,0.2,6.912,True,False,False,False
1,0.6,7.76,False,False,False,False
4,0.2,659.168,False,True,False,False
2,0.0,5.76,True,False,False,False
3,0.2,351.216,False,False,True,False
3,0.2,230.28,False,False,False,False
3,0.0,12.84,True,False,False,False
3,0.0,56.82,True,False,False,False
4,0.0,31.56,True,False,False,False
4,0.0,27.92,True,False,False,False
1,0.7,8.559,True,False,False,False
2,0.2,49.568,True,False,True,False
3,0.3,127.869,False,False,False,False
3,0.0,271.44,True,False,True,False
3,0.2,110.352,False,True,True,False
5,0.0,36.4,False,False,True,False
4,0.2,419.136,False,False,False,True
6,0.2,100.704,True,False,True,False
3,0.2,45.216,True,False,False,False
6,0.7,28.782,True,False,False,False
4,0.2,24.448,True,False,False,False
6,0.8,10.476,True,False,False,False
3,0.0,76.14,False,False,False,True
3,0.0,21.24,True,False,False,True
2,0.0,127.96,True,False,False,True
2,0.2,479.984,False,True,False,True
7,0.0,657.93,False,True,False,True
4,0.0,33.48,False,False,False,True
5,0.0,13.9,True,False,False,True
2,0.0,26.86,True,False,False,True
1,0.2,9.584,True,False,False,False
3,0.0,113.1,True,False,False,True
11,0.0,65.78,True,False,True,False
6,0.0,239.7,False,True,True,False
3,0.2,25.632,False,False,False,True
8,0.2,23.616,True,False,False,False
2,0.0,8.26,True,False,True,False
7,0.0,76.58,True,False,False,True
5,0.0,8.8,True,False,False,True
6,0.2,590.352,True,False,False,True
3,0.0,5.58,True,False,False,True
3,0.0,25.02,False,False,False,True
7,0.0,452.55,True,False,False,True
2,0.0,17.76,True,False,True,False
2,0.2,302.384,False,True,True,False
3,0.2,146.352,False,False,True,False
2,0.0,7.9,True,False,True,False
3,0.2,902.712,False,False,True,False
3,0.0,53.97,True,False,True,False
8,0.0,33.92,True,False,False,True
3,0.0,21.81,True,False,False,True
5,0.0,91.6,True,False,False,True
1,0.0,150.98,False,False,False,True
9,0.0,137.25,True,False,False,True
4,0.0,11.52,True,False,False,True
1,0.2,18.272,True,False,False,True
4,0.2,153.728,True,False,False,True
2,0.2,12.224,True,False,False,True
7,0.2,167.944,False,True,False,True
1,0.0,45.99,False,True,False,False
3,0.0,535.41,True,False,False,False
2,0.2,6.096,True,False,False,False
7,0.0,45.36,True,False,False,False
8,0.0,47.12,False,False,False,False
4,0.0,31.36,True,False,True,False
3,0.2,47.616,True,False,False,False
5,0.2,23.48,True,False,False,False
3,0.8,62.79,True,False,False,True
9,0.2,28.44,True,False,False,True
3,0.2,134.376,False,True,True,False
2,0.0,589.9,False,True,False,True
3,0.0,542.94,False,False,False,True
6,0.2,2879.952,False,True,False,True
3,0.2,90.48,True,False,False,True
5,0.0,77.55,True,False,True,False
3,0.2,8.832,True,False,False,False
4,0.2,177.536,True,False,False,False
2,0.2,258.48,True,False,False,False
3,0.2,14.136,False,False,False,False
5,0.0,77.55,True,False,True,False
2,0.0,24.88,True,False,True,False
5,0.0,140.75,True,False,True,False
3,0.0,36.63,True,False,True,False
2,0.0,17.14,False,False,False,False
5,0.0,51.75,True,False,False,False
3,0.0,123.96,False,False,False,False
6,0.15,586.398,False,False,True,False
1,0.0,80.98,True,False,True,False
3,0.0,242.94,True,False,True,False
4,0.0,123.92,True,False,False,False
3,0.0,12.39,True,False,False,False
2,0.0,47.3,True,False,False,False
8,0.0,1599.92,False,True,False,False
1,0.0,11.09,True,False,False,False
4,0.7,3.168,True,False,False,False
4,0.2,579.136,False,False,False,False
2,0.2,6.368,True,False,False,False
2,0.2,558.4,False,True,False,False
2,0.1,145.764,False,False,False,True
3,0.0,13.62,True,False,True,False
3,0.1,434.646,False,False,False,True
9,0.0,440.19,True,False,True,False
5,0.0,64.4,True,False,True,False
5,0.0,244.55,True,False,False,True
4,0.0,195.76,True,False,False,True
2,0.0,11.76,True,False,False,True
5,0.0,166.45,True,False,False,True
1,0.0,2.88,True,False,False,False
2,0.2,45.248,True,False,True,False
2,0.2,59.904,True,False,False,False
2,0.2,23.696,True,False,False,False
2,0.2,7.968,True,False,False,False
7,0.2,18.2,True,False,False,False
3,0.2,27.552,False,True,False,False
6,0.3,844.116,False,False,False,False
3,0.2,76.752,True,False,False,False
1,0.2,3.0,True,False,False,False
9,0.7,7.506,True,False,False,False
2,0.2,16.56,True,False,False,False
4,0.0,79.92,False,False,True,False
2,0.0,69.98,False,True,True,False
10,0.8,11.06,True,False,True,False
7,0.32,623.4648,False,False,True,False
5,0.2,772.68,True,False,True,False
4,0.1,283.14,True,False,False,False
4,0.0,635.96,False,True,False,False
1,0.0,118.99,False,True,False,False
3,0.0,272.94,False,False,False,False
2,0.2,15.008,False,False,False,False
4,0.2,33.088,True,False,False,False
1,0.0,80.98,True,False,False,False
12,0.0,82.8,False,True,False,False
2,0.0,21.36,True,False,False,False
2,0.2,62.048,True,False,False,False
9,0.0,29.61,True,False,False,False
9,0.2,863.928,False,True,False,False
4,0.4,241.92,False,False,True,False
4,0.5,163.88,False,False,True,False
2,0.7,3.486,True,False,True,False
7,0.2,10.584,True,False,True,False
9,0.0,440.91,False,True,False,False
5,0.7,5.715,True,False,False,False
2,0.2,51.968,False,False,False,False
3,0.2,71.976,False,True,False,False
3,0.2,242.352,False,False,False,False
5,0.2,221.92,True,False,False,False
2,0.2,8.448,True,False,False,False
4,0.0,29.52,True,False,False,False
3,0.0,302.94,False,False,False,False
2,0.0,142.36,False,False,False,False
9,0.0,546.66,False,False,False,False
3,0.0,212.13,False,False,False,False
2,0.2,5.248,True,False,False,True
2,0.2,74.416,True,False,False,True
2,0.2,6.848,True,False,False,True
1,0.6,7.996,False,False,False,True
2,0.8,8.712,True,False,True,False
7,0.0,65.17,True,False,False,False
2,0.0,14.62,True,False,False,False
4,0.0,173.24,False,False,False,False
5,0.2,895.92,True,False,False,False
3,0.0,130.71,True,False,False,False
2,0.0,11.68,True,False,False,False
3,0.0,62.31,False,True,False,False
1,0.7,0.852,True,False,False,False
7,0.2,36.288,True,False,False,False
2,0.6,56.568,False,False,False,False
2,0.2,344.704,False,True,False,False
2,0.2,201.584,False,True,False,False
2,0.0,521.96,False,False,False,True
3,0.0,8.22,True,False,False,False
7,0.0,45.36,True,False,True,False
7,0.0,947.17,True,False,False,True
2,0.0,61.96,True,False,False,True
3,0.5,268.935,False,False,False,False
1,0.0,7.58,True,False,False,True
3,0.0,14.73,True,False,False,False
2,0.7,9.888,True,False,False,True
3,0.2,671.544,True,False,False,True
4,0.0,1117.92,True,False,False,True
3,0.2,275.952,False,False,False,True
7,0.2,123.144,True,False,False,False
3,0.2,15.576,False,True,False,False
6,0.0,212.64,True,False,False,False
3,0.0,9.87,True,False,False,False
3,0.0,53.25,False,True,False,False
3,0.0,19.92,False,False,False,False
3,0.1,658.746,False,False,True,False
2,0.0,8.26,True,False,False,True
2,0.0,29.84,True,False,False,True
2,0.0,67.98,False,True,False,True
2,0.0,61.06,True,False,False,False
1,0.2,35.544,False,False,False,False
2,0.0,9.96,True,False,False,False
3,0.0,9.21,True,False,False,False
3,0.0,27.93,True,False,False,False
2,0.0,7.9,True,False,False,False
4,0.0,221.16,True,False,False,False
2,0.0,127.96,True,False,False,False
3,0.0,18.69,True,False,False,False
3,0.0,25.35,True,False,True,False
3,0.0,35.28,False,False,True,False
5,0.0,33.4,True,False,True,False
3,0.2,837.6,False,True,True,False
3,0.2,40.68,False,True,False,False
2,0.2,209.568,False,False,False,False
4,0.2,22.368,False,True,False,False
2,0.7,3.882,True,False,False,False
3,0.2,115.296,True,False,False,False
2,0.7,1.908,True,False,False,False
7,0.8,43.372,True,False,False,True
4,0.0,783.96,False,True,False,False
2,0.2,48.896,True,False,False,False
2,0.2,7.856,True,False,False,False
2,0.2,5.904,True,False,False,False
2,0.2,13.712,True,False,False,False
3,0.0,182.94,True,False,False,False
4,0.0,27.76,True,False,False,False
1,0.0,25.99,True,False,False,True
5,0.2,113.52,False,True,True,False
3,0.2,359.88,False,True,True,False
4,0.2,25.344,True,False,False,False
3,0.2,11.952,True,False,False,True
3,0.0,6.24,True,False,False,True
8,0.2,742.336,False,True,False,False
1,0.6,6.464,False,False,False,False
5,0.2,11.52,True,False,False,False
2,0.2,222.384,False,True,False,False
4,0.0,23.36,True,False,False,True
3,0.0,8.67,True,False,True,False
3,0.0,25.71,True,False,True,False
7,0.0,100.94,True,False,False,False
1,0.1,63.882,False,False,False,False
4,0.3,683.144,False,False,False,False
3,0.8,1.476,True,False,False,False
7,0.2,40.712,True,False,False,False
5,0.0,279.9,True,False,False,False
5,0.2,13.12,True,False,False,False
4,0.7,69.576,False,False,False,False
3,0.2,4.224,True,False,False,False
4,0.2,58.08,False,True,False,False
9,0.2,52.416,False,False,False,False
5,0.2,54.92,False,False,False,False
5,0.5,364.95,False,False,False,False
3,0.2,85.056,True,False,False,False
3,0.2,27.696,True,False,False,False
4,0.0,24.96,True,False,False,False
1,0.0,43.13,False,False,True,False
3,0.0,5.64,True,False,False,False
3,0.7,57.582,True,False,True,False
6,0.2,31.104,True,False,True,False
3,0.2,30.192,False,False,True,False
5,0.2,43.6,False,True,True,False
2,0.2,4.768,True,False,True,False
2,0.7,10.38,True,False,True,False
8,0.7,13.392,True,False,True,False
1,0.4,39.594,False,True,False,False
9,0.2,91.008,False,False,False,False
2,0.0,37.94,True,False,False,False
10,0.0,42.8,True,False,False,False
3,0.0,33.63,True,False,False,False
3,0.2,62.808,True,False,True,False
4,0.0,195.64,True,False,False,False
2,0.0,239.9,False,True,False,False
3,0.3,380.058,False,False,False,False
4,0.4,1199.976,False,True,False,False
3,0.2,48.576,False,False,False,False
3,0.0,17.94,True,False,False,False
3,0.2,18.264,True,False,False,False
2,0.2,34.656,True,False,False,False
2,0.2,81.552,True,False,False,False
4,0.2,227.136,True,False,False,False
2,0.0,10.36,True,False,False,False
8,0.8,463.248,True,False,False,False
6,0.2,383.952,False,True,False,False
6,0.7,44.856,True,False,False,True
7,0.7,30.345,False,True,False,False
3,0.3,127.554,False,False,False,False
3,0.2,77.952,False,False,False,False
4,0.2,14.016,True,False,True,False
2,0.0,69.52,True,False,True,False
3,0.0,5.64,True,False,True,False
3,0.2,13.776,True,False,False,False
6,0.0,245.88,True,False,False,False
3,0.0,36.63,True,False,False,False
2,0.0,22.58,True,False,False,False
3,0.0,12.39,True,False,False,False
5,0.2,39.92,True,False,False,True
2,0.0,61.96,True,False,False,True
4,0.2,19.936,True,False,False,True
2,0.7,3.798,True,False,False,False
6,0.2,27.744,True,False,False,False
4,0.4,158.376,False,True,False,False
2,0.0,27.58,False,False,False,True
3,0.7,5.553,True,False,False,False
5,0.2,243.92,True,False,False,False
4,0.0,14.96,True,False,False,False
2,0.2,7.184,True,False,True,False
3,0.2,10.512,True,False,False,False
5,0.2,263.96,False,True,True,False
11,0.2,71.632,True,False,True,False
1,0.2,9.328,True,False,True,False
2,0.0,5.88,True,False,False,False
5,0.2,975.92,False,False,False,False
8,0.0,303.84,True,False,False,False
6,0.0,485.88,True,False,False,False
3,0.0,12.54,False,False,False,False
3,0.0,8.94,True,False,False,False
3,0.0,9.24,False,False,False,False
3,0.2,70.008,True,False,False,False
4,0.0,77.6,False,False,False,False
9,0.0,464.85,False,False,False,False
7,0.2,10.192,True,False,True,False
2,0.0,1793.98,True,False,True,False
6,0.2,758.352,False,True,False,True
1,0.2,20.368,True,False,True,False
3,0.2,49.848,True,False,True,False
3,0.0,239.97,False,True,False,False
6,0.2,2404.704,False,False,False,False
11,0.2,563.024,True,False,False,False
3,0.0,344.91,True,False,False,False
3,0.0,8.64,True,False,False,False
2,0.4,89.988,False,True,True,False
7,0.2,229.544,True,False,True,False
2,0.2,1.824,True,False,False,False
5,0.8,18.32,True,False,False,False
3,0.2,48.816,True,False,False,False
1,0.8,1.188,True,False,False,False
5,0.2,119.8,False,True,True,False
2,0.2,61.568,True,False,False,True
3,0.2,6.192,True,False,False,True
3,0.7,2.214,True,False,False,False
2,0.0,5.32,True,False,True,False
4,0.0,975.92,False,False,True,False
9,0.0,2249.91,False,True,True,False
4,0.0,59.92,True,False,True,False
5,0.2,171.2,True,False,False,False
2,0.0,3.36,True,False,False,False
5,0.0,114.2,True,False,True,False
3,0.0,182.67,False,False,True,False
6,0.0,101.7,False,True,True,False
3,0.0,1126.02,True,False,True,False
6,0.0,1263.3,True,False,True,False
3,0.0,8.82,True,False,True,False
2,0.0,37.94,True,False,True,False
2,0.0,4.2,True,False,True,False
2,0.0,227.28,True,False,True,False
1,0.0,47.9,True,False,True,False
2,0.0,61.96,True,False,True,False
4,0.0,1117.92,True,False,True,False
2,0.3,183.372,False,False,False,False
2,0.2,7.968,True,False,False,False
8,0.7,26.352,True,False,False,False
4,0.0,481.32,True,False,True,False
1,0.0,13.98,True,False,True,False
6,0.2,25.92,True,False,False,False
3,0.0,91.59,True,False,False,False
3,0.3,674.058,False,False,True,False
4,0.0,22.92,True,False,True,False
5,0.0,269.9,True,False,True,False
8,0.7,11.808,True,False,False,False
2,0.4,9.588,False,True,False,False
3,0.2,18.336,True,False,False,False
7,0.2,36.288,True,False,False,False
2,0.2,111.984,False,True,False,False
5,0.7,5.97,True,False,False,False
2,0.7,2.508,True,False,False,False
2,0.0,35.96,True,False,False,False
3,0.2,14.952,True,False,False,False
7,0.2,67.144,True,False,False,False
3,0.3,254.058,False,False,False,False
3,0.0,173.94,False,False,True,False
2,0.0,231.98,False,True,True,False
2,0.8,2.296,True,False,False,False
2,0.0,96.08,True,False,False,True
2,0.0,3.62,True,False,False,True
6,0.0,629.1,True,False,False,True
2,0.0,90.48,False,True,False,True
2,0.0,14.88,True,False,True,False
1,0.5,91.275,False,False,False,False
3,0.0,19.44,True,False,False,True
3,0.0,897.15,False,False,False,True
5,0.0,57.75,True,False,False,False
3,0.0,14.94,True,False,False,False
2,0.0,23.1,True,False,True,False
1,0.2,12.536,True,False,False,False
2,0.7,1.08,True,False,False,False
3,0.2,4.512,True,False,False,False
3,0.2,16.776,False,True,True,False
7,0.0,33.74,True,False,False,True
5,0.0,1325.85,True,False,False,False
3,0.15,333.999,False,False,False,False
5,0.0,19.9,True,False,False,False
9,0.0,1268.82,False,False,False,False
4,0.0,283.92,False,False,False,False
2,0.0,5.68,True,False,False,False
1,0.0,375.34,True,False,False,False
2,0.0,96.08,True,False,False,False
2,0.2,11.68,True,False,False,False
2,0.0,4.36,True,False,False,False
4,0.0,29.24,True,False,False,False
7,0.2,117.488,True,False,False,False
3,0.0,18.84,False,False,False,False
3,0.0,12.42,True,False,False,False
2,0.0,12.96,True,False,False,False
1,0.0,69.48,True,False,True,False
2,0.0,85.9,False,True,True,False
7,0.0,18.06,True,False,True,False
3,0.0,79.14,True,False,True,False
2,0.0,37.4,False,False,True,False
2,0.8,2.512,True,False,False,False
9,0.2,18.864,True,False,False,False
1,0.2,61.192,False,True,False,True
1,0.0,67.84,True,False,False,True
1,0.2,48.712,False,False,False,False
3,0.0,17.94,True,False,False,False
3,0.0,242.94,True,False,False,False
4,0.7,7.764,True,False,False,False
4,0.2,467.04,False,True,True,False
3,0.0,128.85,False,True,False,True
2,0.0,8.4,True,False,False,True
2,0.0,199.98,False,True,False,True
1,0.0,110.98,False,False,False,True
2,0.2,207.984,False,False,True,False
2,0.2,36.112,True,False,True,False
2,0.2,35.568,False,False,True,False
2,0.2,88.768,True,False,True,False
2,0.0,12.9,True,False,False,True
9,0.2,717.12,False,True,True,False
5,0.2,21.36,True,False,False,False
2,0.2,6.688,True,False,False,False
6,0.0,773.94,False,True,False,False
3,0.2,20.568,True,False,True,False
2,0.8,4.356,True,False,True,False
4,0.2,19.04,False,True,True,False
2,0.0,5.22,True,False,True,False
3,0.0,84.84,True,False,False,False
5,0.2,7.24,True,False,True,False
5,0.0,14.4,True,False,False,False
3,0.2,15.552,True,False,False,True
6,0.2,1325.76,False,False,False,True
2,0.7,3.108,True,False,False,True
3,0.2,6.672,True,False,False,True
4,0.2,689.408,False,True,False,True
5,0.8,1889.99,True,False,True,False
8,0.2,55.936,True,False,True,False
8,0.2,18.432,True,False,True,False
5,0.2,20.32,False,False,True,False
4,0.2,52.064,True,False,False,True
1,0.2,48.784,True,False,True,False
4,0.7,13.092,True,False,True,False
1,0.2,109.592,False,True,False,True
5,0.0,56.7,True,False,False,True
1,0.0,79.99,False,True,False,True
5,0.0,69.5,True,False,False,True
4,0.0,191.6,True,False,False,True
2,0.0,10.56,True,False,False,False
3,0.0,47.79,False,True,False,False
5,0.0,714.3,True,False,True,False
2,0.0,2321.9,False,True,False,True
3,0.0,17.94,True,False,False,True
1,0.7,9.522,True,False,True,False
6,0.4,791.964,False,True,True,False
3,0.7,4.923,True,False,True,False
7,0.7,209.979,False,False,True,False
3,0.7,33.93,True,False,False,True
7,0.2,222.32,True,False,False,True
6,0.4,210.564,False,True,False,True
7,0.2,35.168,False,False,False,False
4,0.4,1502.376,False,True,False,False
3,0.0,10.11,False,False,False,False
3,0.0,772.47,False,True,False,False
2,0.0,20.46,True,False,False,False
3,0.0,347.58,True,False,True,False
2,0.0,72.64,False,True,False,False
3,0.0,772.47,False,True,False,False
4,0.0,39.92,False,False,False,False
2,0.0,33.48,True,False,False,False
3,0.0,461.97,False,True,False,False
2,0.0,137.62,True,False,False,False
3,0.0,302.67,False,False,False,False
3,0.2,239.976,False,True,False,False
3,0.0,8.34,True,False,False,False
1,0.0,8.57,True,False,False,False
8,0.2,119.616,True,False,False,False
3,0.0,212.94,False,False,True,False
1,0.0,26.49,True,False,True,False
5,0.0,687.4,False,False,False,True
3,0.0,653.55,False,False,True,False
2,0.0,33.9,False,True,True,False
5,0.2,239.96,False,True,False,False
4,0.3,199.836,False,False,True,False
2,0.0,716.0,False,True,True,False
7,0.0,221.06,True,False,True,False
3,0.0,67.71,True,False,False,False
4,0.0,129.92,True,False,False,False
9,0.0,467.46,False,False,False,False
5,0.0,61.4,True,False,False,False
4,0.0,720.76,True,False,False,False
3,0.2,5.184,True,False,False,False
5,0.0,14.7,True,False,False,False
7,0.8,8.134,True,False,False,False
2,0.2,79.984,False,True,False,False
2,0.0,18.54,True,False,False,True
2,0.2,24.4,True,False,True,False
4,0.0,195.64,True,False,False,False
5,0.2,398.4,False,True,False,False
3,0.2,7.056,True,False,False,False
9,0.32,1352.3976,False,False,False,False
5,0.0,26.4,True,False,False,False
6,0.0,41.88,True,False,False,False
9,0.7,99.846,True,False,False,False
2,0.0,699.98,False,True,False,False
9,0.0,584.82,True,False,False,False
2,0.0,43.98,True,False,False,False
3,0.0,377.97,False,True,False,False
3,0.0,123.96,False,False,False,False
2,0.0,391.98,False,True,False,False
3,0.2,383.976,False,True,False,False
7,0.4,1781.682,False,False,False,False
5,0.0,21.4,True,False,False,True
1,0.0,549.99,False,True,False,True
3,0.1,167.535,True,False,False,True
3,0.0,38.34,True,False,False,True
6,0.0,53.88,False,False,False,True
2,0.0,299.98,False,True,False,True
4,0.0,62.8,True,False,False,False
2,0.2,13.904,True,False,False,False
5,0.3,744.1,False,False,False,False
5,0.2,44.84,True,False,False,False
2,0.3,401.59,False,False,False,False
3,0.0,18.24,True,False,False,True
3,0.15,359.499,False,False,False,False
1,0.0,10.48,True,False,False,False
4,0.2,20.736,True,False,False,True
4,0.2,35.168,False,True,False,False
3,0.2,64.704,True,False,False,False
4,0.0,105.52,True,False,True,False
2,0.8,5.792,True,False,False,True
7,0.4,466.158,False,True,True,False
1,0.2,10.312,False,True,True,False
3,0.7,2.556,True,False,True,False
2,0.2,7.968,True,False,True,False
1,0.2,8.784,True,False,True,False
3,0.2,3.024,True,False,False,False
3,0.0,51.45,True,False,True,False
4,0.8,14.016,True,False,False,False
5,0.5,214.95,False,False,False,False
4,0.2,35.04,False,True,False,False
3,0.6,10.776,False,False,False,False
2,0.8,4.6,True,False,False,False
2,0.2,35.168,True,False,False,False
3,0.2,19.152,True,False,False,True
2,0.2,4.448,True,False,False,False
1,0.2,5.184,True,False,False,False
3,0.2,15.552,True,False,False,False
6,0.2,40.032,True,False,False,False
3,0.2,16.776,False,True,False,False
4,0.2,186.304,False,False,False,False
4,0.0,66.36,False,True,True,False
9,0.2,42.048,True,False,False,True
5,0.2,67.92,True,False,False,True
6,0.2,52.512,True,False,True,False
6,0.2,186.912,True,False,True,False
4,0.2,10.048,True,False,True,False
9,0.6,17.496,False,False,False,False
3,0.2,15.552,True,False,False,False
3,0.2,10.776,True,False,False,False
1,0.2,3.304,True,False,False,False
1,0.0,35.48,True,False,False,False
3,0.0,34.44,True,False,False,False
7,0.0,629.93,False,True,False,False
9,0.2,79.056,True,False,False,False
5,0.0,232.55,True,False,True,False
2,0.0,99.98,False,True,True,False
3,0.0,19.44,True,False,True,False
2,0.0,12.96,True,False,True,False
9,0.4,464.292,False,False,False,False
7,0.0,68.46,True,False,False,False
4,0.0,2799.96,False,True,False,False
2,0.0,601.3,True,False,False,False
